ï»¿web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url
1554326248-762,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@DrJasonJohnson,Jason Johnson,"Thank you to an allstar squad for digging into the #collegeadmissionsscandal - fortunately, @AnandWrites did not burst into flameshttps://twitter.com/AnandWrites/status/1105859426450325504Â â€_",11,16,125,1.55E+12,3/13/2019 8:59,/DrJasonJohnson/status/1106514554119487488
1554326248-659,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@ethicssage,Steven Mintz,MONEY CAN BUY ANYTHING IN THIS WORLD.  #collegescam,12,28,152,1.55E+12,3/13/2019 9:02,/ethicssage/status/1110221552010706944
1554326248-821,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@JamesPMorrison,James Morrison,"Itâ€™s pretty telling that more white people are angry that black and brown people are expressing the bias and racism theyâ€™ve experienced in the admissions process than questioning why they expect their wealthy white peers to game the system unquestioned.

#CollegeAdmissionsScandal",2,22,98,1.55E+12,3/13/2019 9:03,/JamesPMorrison/status/1106064775740416001
1554326248-943,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@BiancaMelrose,Bianca Melrose Brummell,"This helps in understanding AOCâ€™s ridiculous performance yesterday, Ilhan Omarâ€™s superiority complex, and Hollywood Elites who think their low intellect spawn deserve to steal a spot in college from a hard working student. #collegeadmissionsscandal #AOC  https://www.dranthonynapoleon.com/single-post/2015/12/04/Confidently-Stupid-Worse-than-the-PlagueÂ â€_",1,30,36,1.55E+12,3/13/2019 9:06,/BiancaMelrose/status/1105716488655261696
1554326248-921,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@SigneWilk,Signe Wilkinson,"Olivia Plotnek prepares for the ACT exam with test prep instructor Nicole Porcaro. When asked about the #collegeadmissionsscandal, she says, â€œIâ€™ve worked so hard, for many months, to try & get to my goal. And knowing people can get in because of their money & parents isnâ€™t fairâ€ù pic.twitter.com/qmEpddS8j5",9,47,133,1.55E+12,3/13/2019 9:10,/SigneWilk/status/1105814637570899974
1554326248-640,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@RubelCastle,_ù•__ù–__ù–‡_ù–__ù–‘ _ù•®_ù–†_ù–˜_ù–™_ù–‘_ù–_,#CollegeCheatingScandal #collegeadmissionsscandal #CollegeGate Wonder what kind of money his dad paid to get this outstanding citizen into Harvard!?pic.twitter.com/Avb00T1REl,42,226,214,1.55E+12,3/13/2019 9:12,/RubelCastle/status/1110234951474003968
1554326248-841,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@TrinityResists,Trinity Resists Â _Ÿ’_Â â˜®ï¸èÂ _Ÿ‡º_Ÿ‡¸Â âœ_,"To be fair, these aren't ""kids."" They're adults who had to know that their parents were greasing the wheels with money. Kick them out. #collegeadmissionsscandal",0,4,144,1.55E+12,3/13/2019 9:14,/TrinityResists/status/1105985640879910912
1554326248-521,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@QBG_AACRAO,Quintina,How far back does this thing go? #notTheDrapers! #collegecheatingscandal #admissionsscam pic.twitter.com/055XmELE2o,10,120,520,1.55E+12,3/13/2019 9:42,/QBG_AACRAO/status/1112740822640779265
1554326248-616,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@NYJusticeSeeker,NY Já´œsá´›Éªá´„á´‡ Sá´‡á´‡á´‹á´‡Ê€,I'm glad my son is going to trade school. If hes indoctrinated on anything it will be that Ford beats a Chevy any day of the week and twice on Sundays. #collegeadmissionsscandal #WednesdayWisdom #wednesdaythoughtshttps://twitter.com/WatchChad/status/1105621737352380416Â â€_,19,29,164,1.55E+12,3/13/2019 10:10,/NYJusticeSeeker/status/1110644251698872321
1554326248-725,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@RevJJackson,Rev Jesse Jackson Sr,"The #collegeadmissionsscandal highlights the fact that we need workers for the trade professions - plumbers, electricians, welders & other skilled workers that @mikeroweworks reminds us to consider.

This son of an airline mechanic thanks #MikeRowe for his work with #DirtyJobs!https://twitter.com/mikeroweworks/status/1105501975817314306Â â€_",2,39,49,1.55E+12,3/13/2019 10:20,/RevJJackson/status/1106988504393965570
1554326248-626,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@drantbradley,Anthony Bradley,"Hoping to get in to Harvard on the bowling team.
@DaveSFoley @PaulGreenberg1 @DontSayPaulDave  #collegeadmissionsscandal #privilegedpic.twitter.com/FWZGeAo1XF",10,12,123,1.55E+12,3/13/2019 10:24,/drantbradley/status/1111242241459265538
1554326248-566,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@EliNBCBoston,Eli Rosenberg NBC10 Boston,"raised by a single mom, was temporarily in foster care & worked to never let my grades drop. ever. no help at home w admissions. it was very hard ...but eventually got a full ride to @UCBerkeley.

still it took YEARS to get stable after graduation.

#collegeadmissionsscandal",1,29,206,1.55E+12,3/13/2019 10:30,/EliNBCBoston/status/1110244973478322176
1554326248-504,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@cappymar,Cathy,Jay Leno is right to say that Late Night shows are entirely partisan now. Last night I saw them turn the #collegeadmissionsscandal into a hit on Trump despite the fact Trump appointed the US Attorney prosecuting the admissions fraud. Divorced from reality. pic.twitter.com/tdJGhwVyst,26,214,651,1.55E+12,3/13/2019 10:37,/cappymar/status/1110509331831840768
1554326248-576,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@AssemblyDems,Assembly Democrats,'Donâ€™t Really Care About School' Loughlin's Daughter Slammed for Earlier Dismissive Tweet About College.  #collegeadmissionsscandal #wowhttps://www.nbcwashington.com/entertainment/entertainment-news/Lori-Loughlins-Daughter-Criticized-507049181.html?akmobile=oÂ â€_,17,38,98,1.55E+12,3/13/2019 10:46,/AssemblyDems/status/1111335162388729856
1554326248-989,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@RepJimmyGomez,Rep. Jimmy Gomez,Worst part of this college admissions scandal? The parents got charitable tax write-offs for their bribery payments. Tax fraud on top of everything else. #CollegeScandal,8,20,55,1.55E+12,3/13/2019 11:06,/RepJimmyGomez/status/1105637548020457473
1554326248-1003,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@Jennifer__Brett,Jennifer Brett,"The #CollegeAdmissionsScandal is only a small part of the travesty of America's education inequality. It starts in primary education. It's unfair, immoral & racist. #CollegeCheatingScandalpic.twitter.com/Nf0PPmOHgF",9,36,104,1.55E+12,3/13/2019 11:09,/Jennifer__Brett/status/1105623550822699009
1554326248-713,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@4Awesometweet,Reminiscences of an American Capitalist,I sometimes cringe when well-meaning ppl say comm-college is the â€œback doorâ€ù to major universities.  We are the front door (an â€œopen doorâ€ù) & studies show transfer students do better than 4-year natives at @UofCalifornia & @calstate!  #TheRatRace harms our kids. #admissionscandal,4,54,253,1.55E+12,3/13/2019 11:12,/4Awesometweet/status/1107436307540672512
1554326248-511,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@CyndyTrivella,Cyndy Trivella,"Dear celebrities: How dumb is your kid if you're paying $500K in bribes to get them into #college? @TheHwCon has thoughts on the #CollegeAdmissionsScandal, a.k.a. #OperationVarsityBlues â€” https://www.therebel.media/college-scam-varsity-blues-how-dumb-is-your-kid-bribe-admissionsÂ â€_ | #tcot #newspic.twitter.com/3wWyKlm4vz",12,50,116,1.55E+12,3/13/2019 11:15,/CyndyTrivella/status/1113124147100446720
1554326248-907,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@ErinDoran_EdD,Erin Doran,"This #AdmissionsScandal is not any form of â€œprivilege.â€ù

Itâ€™s nothing more than wealthy individuals that thought they could cheat the system. 

Itâ€™s called lacking a moral compass.

Not â€œprivilege.â€ù",30,176,849,1.55E+12,3/13/2019 11:17,/ErinDoran_EdD/status/1105829051288166401
1554326248-630,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@paloaltoweekly,Palo Alto Weekly,"While the attention of the College Cheating Scandal seems predominantly directed on the Celebrities and their children, letâ€™s take a look at these â€œeliteâ€ù universities who accepted the bribes.  #collegescam",1,20,51,1.55E+12,3/13/2019 11:17,/paloaltoweekly/status/1110995058927394816
1554326248-557,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@IndianaCSmedia,Sharon Vincz Andrews,One more on this subject. Please share. Thanks! #CollegeCheatingScandal #FelicityHuffman #collegeadmissionsscandal #collegescam #CollegeGate @laloalcaraz @co_rapunzel4 @PSampsonHowes @MaggieJordanACNpic.twitter.com/WSw4yvSavv,5,75,135,1.55E+12,3/13/2019 11:21,/IndianaCSmedia/status/1111271724622872578
1554326248-917,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@DineshDSouza,Dinesh D'Souza,This 30 second clip of @deanjulie reacting to the #CollegeAdmissionsScandal should become mandatory viewing for all entering high school students (and their parents). pic.twitter.com/KDBLGfeST0,3,22,61,1.55E+12,3/13/2019 11:43,/DineshDSouza/status/1105820968289751042
1554326248-754,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@choptopmoseley,Bill Moseley,Anyone notice that every single person charged in #CollegeScandal is on one of the coasts? Virtue signaling gives them the moral license to ignore the rules. Those are for the common people. #Campusland,6,38,348,1.55E+12,3/13/2019 11:56,/choptopmoseley/status/1106595469617053696
1554326248-524,https://twitter.com/search?l=&q=%23admissionscandal%20OR%20%23admissionsscandal%20OR%20%23admissionscam%20OR%20%23admissionsscam%20OR%20%23collegeadmissionscandal%20OR%20%23collegeadmissionsscandal%20OR%20%23collegeadmissionscam%20OR%20%23collegeadmissionsscam%20OR%20%23collegescandal%20OR%20%23collegescam%20since%3A2018-10-01%20until%3A2019-04-03&src=typd&lang=en,@FreshDialogues,Alison van Diggelen,"I wanted an advantage in college so I joined the #Marines & outworked my competition to earn my BA & Masters for exactly $0.00.
Same opportunity is available to anyone who wants to serve/work/earn.
#collegeadmissionsscandal #CollegeGate  #OperationVaristyBlues #WednesdayWisdom",15,55,135,1.55E+12,3/13/2019 12:02,/FreshDialogues/status/1113156317584089088
